ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
5953,0,0,108,0,-108
5954,0,0,140,0,-140
5955,0,0,2,0,-2
5956,0,0,34,0,-34
5957,0,0,22,0,-22
5958,1,0,1,0,-1
5959,0,0,23,0,-23
5960,0,0,13,0,-13
5961,0,0,4,0,-4
5962,1,0,1,0,-1
5963,1,0,20,0,-20
5964,1,1,267,1488,1221
5965,1,1,1686,1554,-132
5966,1,0,119,0,-119
5967,1,0,45,0,-45
5968,1,1,268,2112,1844
5969,1,1,794,1538,744
5970,1,0,0,0,0
5971,0,0,63,0,-63
5972,1,0,21,0,-21
5973,1,0,29,0,-29
5974,1,1,806,1479,673
5975,1,0,2,0,-2
5976,1,1,503,1291,788
5977,1,0,3,0,-3
5978,0,0,29,0,-29
5979,0,0,43,0,-43
5980,0,0,2,0,-2
5981,1,1,83,1995,1912
5982,0,0,65,0,-65
5983,1,1,1588,1585,-3
5984,0,0,27,0,-27
5985,1,0,8,0,-8
5986,1,1,473,1388,915
5987,0,0,231,0,-231
5988,0,0,16,0,-16
5989,1,1,260,1828,1568
5990,1,1,1463,1466,3
5991,1,0,5,0,-5
5992,1,1,198,1715,1517
5993,0,0,30,0,-30
5994,1,0,88,0,-88
5995,0,0,3,0,-3
5996,0,0,30,0,-30
5997,0,0,41,0,-41
5998,1,0,45,0,-45
5999,0,0,108,0,-108
6000,1,0,52,0,-52
6001,1,0,20,0,-20
6002,1,0,2,0,-2
6003,1,1,298,1631,1333
6004,0,0,5,0,-5
6005,0,0,9,0,-9
6006,1,0,6,0,-6
6007,0,0,20,0,-20
6008,0,0,17,0,-17
6009,0,0,101,0,-101
6010,1,0,66,0,-66
6011,0,0,25,0,-25
6012,1,0,9,0,-9
6013,1,0,34,0,-34
6014,1,0,125,0,-125
6015,0,0,43,0,-43
6016,1,0,40,0,-40
6017,1,1,1028,1518,490
6018,0,0,16,0,-16
6019,1,0,10,0,-10
6020,0,0,25,0,-25
6021,1,0,163,0,-163
6022,0,0,6,0,-6
6023,1,1,114,1658,1544
6024,0,0,14,0,-14
6025,0,0,85,0,-85
6026,0,0,20,0,-20
6027,1,0,8,0,-8
6028,0,0,31,0,-31
6029,1,1,116,1333,1217
6030,0,0,21,0,-21
6031,0,0,188,0,-188
6032,1,0,38,0,-38
6033,0,0,74,0,-74
6034,1,0,0,0,0
6035,1,1,854,1284,430
6036,0,0,20,0,-20
6037,0,0,8,0,-8
6038,0,0,6,0,-6
6039,1,0,300,0,-300
6040,1,0,172,0,-172
6041,0,0,14,0,-14
6042,1,1,342,1541,1199
6043,1,0,148,0,-148
6044,0,0,32,0,-32
6045,0,0,21,0,-21
6046,0,0,84,0,-84
6047,0,0,11,0,-11
6048,0,0,37,0,-37
6049,1,1,558,1419,861
6050,0,0,38,0,-38
6051,0,0,32,0,-32
6052,1,1,56,1584,1528
6053,0,0,121,0,-121
6054,0,0,178,0,-178
6055,0,0,52,0,-52
6056,1,1,528,4025,3497
6057,0,0,27,0,-27
6058,1,1,38,1775,1737
6059,1,0,47,0,-47
6060,0,0,5,0,-5
6061,1,0,117,0,-117
6062,1,0,31,0,-31
6063,1,1,188,1760,1572
6064,1,0,20,0,-20
6065,1,0,3,0,-3
6066,1,1,371,1637,1266
6067,0,0,122,0,-122
6068,1,0,2,0,-2
6069,1,0,58,0,-58
6070,0,0,30,0,-30
6071,1,0,1,0,-1
6072,1,0,43,0,-43
6073,0,0,6,0,-6
6074,1,0,8,0,-8
6075,1,0,98,0,-98
6076,0,0,98,0,-98
6077,1,0,11,0,-11
6078,0,0,81,0,-81
6079,0,0,118,0,-118
6080,0,0,18,0,-18
6081,1,0,46,0,-46
6082,0,0,58,0,-58
6083,1,1,1019,1328,309
6084,1,1,1288,1588,300
6085,0,0,166,0,-166
6086,1,0,13,0,-13
6087,1,0,96,0,-96
6088,1,0,103,0,-103
6089,0,0,58,0,-58
6090,1,1,89,1322,1233
6091,1,1,237,1276,1039
6092,1,1,269,1383,1114
6093,1,1,1225,1485,260
6094,0,0,136,0,-136
6095,1,0,18,0,-18
6096,1,0,129,0,-129
6097,1,1,779,1336,557
6098,0,0,98,0,-98
6099,1,1,228,1649,1421
6100,1,1,132,1286,1154
6101,1,0,38,0,-38
6102,1,0,24,0,-24
6103,0,0,77,0,-77
6104,1,0,32,0,-32
6105,0,0,61,0,-61
6106,1,1,156,1529,1373
6107,0,0,23,0,-23
6108,1,1,490,1930,1440
6109,0,0,69,0,-69
6110,0,0,2,0,-2
6111,0,0,83,0,-83
6112,1,1,113,1849,1736
6113,1,0,24,0,-24
6114,1,0,116,0,-116
6115,0,0,6,0,-6
6116,1,0,12,0,-12
6117,0,0,50,0,-50
6118,1,0,78,0,-78
6119,0,0,105,0,-105
6120,0,0,2,0,-2
6121,0,0,6,0,-6
6122,1,0,129,0,-129
6123,1,0,37,0,-37
6124,1,1,346,1650,1304
6125,0,0,11,0,-11
6126,1,1,1891,1270,-621
6127,1,1,147,1728,1581
6128,1,0,1,0,-1
6129,1,0,9,0,-9
6130,1,0,89,0,-89
6131,1,0,42,0,-42
6132,0,0,64,0,-64
6133,0,0,1,0,-1
6134,1,0,5,0,-5
6135,0,0,0,0,0
6136,1,1,1147,1241,94
6137,1,1,325,1247,922
6138,1,1,215,3183,2968
6139,0,0,11,0,-11
6140,1,1,174,1625,1451
6141,1,0,166,0,-166
6142,0,0,44,0,-44
6143,1,1,336,2031,1695
6144,0,0,58,0,-58
6145,1,1,390,1498,1108
6146,1,0,28,0,-28
6147,1,1,1011,1251,240
6148,0,0,19,0,-19
6149,1,0,42,0,-42
6150,1,1,747,1892,1145
6151,0,0,91,0,-91
6152,1,0,0,0,0
6153,0,0,29,0,-29
6154,1,1,477,1326,849
6155,0,0,58,0,-58
6156,1,1,845,1408,563
6157,1,0,8,0,-8
6158,1,1,354,1502,1148
6159,1,0,85,0,-85
6160,1,0,91,0,-91
6161,1,1,551,2260,1709
6162,1,1,519,1288,769
6163,0,0,22,0,-22
6164,1,0,23,0,-23
6165,1,1,254,1325,1071
6166,0,0,38,0,-38
6167,0,0,8,0,-8
6168,1,0,254,0,-254
6169,0,0,44,0,-44
6170,0,0,254,0,-254
6171,1,0,23,0,-23
6172,1,1,262,1255,993
6173,1,0,106,0,-106
6174,0,0,48,0,-48
6175,1,0,32,0,-32
6176,0,0,12,0,-12
6177,1,1,917,3584,2667
6178,1,0,92,0,-92
6179,1,0,24,0,-24
6180,0,0,27,0,-27
6181,0,0,10,0,-10
6182,0,0,34,0,-34
6183,1,0,13,0,-13
6184,0,0,25,0,-25
6185,0,0,6,0,-6
6186,1,1,160,1415,1255
6187,0,0,74,0,-74
6188,1,1,1716,1306,-410
6189,1,0,45,0,-45
6190,1,0,161,0,-161
6191,1,0,39,0,-39
6192,0,0,0,0,0
6193,1,0,8,0,-8
6194,0,0,42,0,-42
6195,1,0,9,0,-9
6196,1,0,57,0,-57
6197,0,0,0,0,0
6198,1,0,8,0,-8
6199,1,0,33,0,-33
6200,1,0,20,0,-20
6201,1,0,35,0,-35
6202,1,0,61,0,-61
6203,1,0,32,0,-32
6204,0,0,14,0,-14
6205,1,0,7,0,-7
6206,0,0,44,0,-44
6207,0,0,5,0,-5
6208,1,1,113,1400,1287
6209,1,0,18,0,-18
6210,1,1,697,2022,1325
6211,0,0,2,0,-2
6212,1,0,83,0,-83
6213,1,0,89,0,-89
6214,0,0,1,0,-1
6215,0,0,59,0,-59
6216,0,0,6,0,-6
6217,1,0,82,0,-82
6218,1,1,498,1253,755
6219,0,0,72,0,-72
6220,0,0,136,0,-136
6221,1,1,250,1346,1096
6222,1,0,55,0,-55
6223,1,0,39,0,-39
6224,0,0,39,0,-39
6225,1,1,153,1239,1086
6226,1,0,64,0,-64
6227,0,0,19,0,-19
6228,0,0,59,0,-59
6229,1,1,428,1294,866
6230,0,0,50,0,-50
6231,1,0,21,0,-21
6232,1,1,275,1739,1464
6233,1,0,25,0,-25
6234,1,0,40,0,-40
6235,1,1,138,1751,1613
6236,0,0,220,0,-220
6237,1,0,11,0,-11
6238,1,0,8,0,-8
6239,1,0,60,0,-60
6240,0,0,17,0,-17
6241,1,1,1173,1751,578
6242,1,0,51,0,-51
6243,1,1,1316,2716,1400
6244,1,1,401,3551,3150
6245,0,0,28,0,-28
6246,0,0,21,0,-21
6247,0,0,16,0,-16
6248,0,0,80,0,-80
6249,1,1,1542,1477,-65
6250,1,0,41,0,-41
6251,0,0,4,0,-4
6252,1,0,95,0,-95
6253,1,0,23,0,-23
6254,1,1,917,1278,361
6255,1,0,31,0,-31
6256,1,0,161,0,-161
6257,0,0,43,0,-43
6258,1,0,5,0,-5
6259,1,1,793,1344,551
6260,1,1,150,1363,1213
6261,0,0,109,0,-109
6262,1,1,290,1291,1001
6263,0,0,31,0,-31
6264,1,1,98,1622,1524
6265,1,1,510,2045,1535
6266,1,0,6,0,-6
6267,0,0,112,0,-112
6268,1,0,32,0,-32
6269,0,0,17,0,-17
6270,1,1,503,1459,956
6271,1,1,663,1692,1029
6272,1,0,35,0,-35
6273,0,0,11,0,-11
6274,0,0,176,0,-176
6275,1,1,154,1290,1136
6276,0,0,78,0,-78
6277,1,0,4,0,-4
6278,1,0,47,0,-47
6279,0,0,6,0,-6
6280,1,1,134,1328,1194
