ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
5956,1,1,347,1752,1405
5957,0,0,0,0,0
5958,0,0,32,0,-32
5959,0,0,45,0,-45
5960,1,0,91,0,-91
5961,0,0,15,0,-15
5962,0,0,23,0,-23
5963,1,0,3,0,-3
5964,1,1,255,1483,1228
5965,1,0,5,0,-5
5966,1,0,39,0,-39
5967,0,0,55,0,-55
5968,1,0,7,0,-7
5969,0,0,27,0,-27
5970,1,1,593,2289,1696
5971,1,0,143,0,-143
5972,0,0,34,0,-34
5973,1,1,385,1489,1104
5974,1,0,53,0,-53
5975,1,0,24,0,-24
5976,1,0,280,0,-280
5977,1,0,32,0,-32
5978,1,0,77,0,-77
5979,0,0,71,0,-71
5980,1,0,34,0,-34
5981,1,0,25,0,-25
5982,0,0,8,0,-8
5983,1,1,92,1879,1787
5984,1,0,146,0,-146
5985,0,0,40,0,-40
5986,1,0,207,0,-207
5987,1,1,1401,3008,1607
5988,1,1,255,1340,1085
5989,1,0,15,0,-15
5990,0,0,139,0,-139
5991,0,0,22,0,-22
5992,0,0,30,0,-30
5993,1,1,577,2025,1448
5994,1,0,18,0,-18
5995,0,0,6,0,-6
5996,1,0,51,0,-51
5997,1,0,95,0,-95
5998,1,1,106,1430,1324
5999,1,1,935,1650,715
6000,1,0,47,0,-47
6001,0,0,53,0,-53
6002,0,0,114,0,-114
6003,1,0,4,0,-4
6004,0,0,64,0,-64
6005,0,0,41,0,-41
6006,0,0,83,0,-83
6007,0,0,16,0,-16
6008,1,0,7,0,-7
6009,0,0,88,0,-88
6010,1,1,600,2007,1407
6011,1,0,177,0,-177
6012,1,0,43,0,-43
6013,1,1,100,1451,1351
6014,1,1,754,1228,474
6015,1,0,17,0,-17
6016,1,1,977,1205,228
6017,1,0,24,0,-24
6018,1,1,462,1780,1318
6019,1,1,1019,2045,1026
6020,0,0,132,0,-132
6021,0,0,27,0,-27
6022,1,0,43,0,-43
6023,0,0,21,0,-21
6024,0,0,69,0,-69
6025,0,0,54,0,-54
6026,0,0,10,0,-10
6027,1,1,810,1674,864
6028,1,0,30,0,-30
6029,1,1,528,1482,954
6030,1,0,24,0,-24
6031,1,0,59,0,-59
6032,1,0,34,0,-34
6033,1,1,147,1545,1398
6034,0,0,25,0,-25
6035,1,0,378,0,-378
6036,0,0,127,0,-127
6037,1,0,16,0,-16
6038,1,0,13,0,-13
6039,1,0,18,0,-18
6040,1,0,12,0,-12
6041,1,1,303,1322,1019
6042,0,0,15,0,-15
6043,1,1,261,1558,1297
6044,0,0,25,0,-25
6045,1,0,17,0,-17
6046,1,0,92,0,-92
6047,1,0,34,0,-34
6048,1,1,1295,1681,386
6049,1,0,9,0,-9
6050,1,0,54,0,-54
6051,0,0,46,0,-46
6052,0,0,18,0,-18
6053,1,0,8,0,-8
6054,1,1,446,1676,1230
6055,1,0,33,0,-33
6056,1,0,35,0,-35
6057,0,0,38,0,-38
6058,0,0,13,0,-13
6059,1,0,20,0,-20
6060,1,1,273,1631,1358
6061,1,1,1506,1222,-284
6062,1,0,51,0,-51
6063,0,0,61,0,-61
6064,1,1,786,1236,450
6065,1,1,688,1478,790
6066,1,0,40,0,-40
6067,1,0,36,0,-36
6068,0,0,25,0,-25
6069,0,0,103,0,-103
6070,1,1,510,1807,1297
6071,1,1,236,1991,1755
6072,0,0,28,0,-28
6073,1,0,9,0,-9
6074,0,0,77,0,-77
6075,0,0,77,0,-77
6076,1,1,570,1248,678
6077,1,1,141,1381,1240
6078,1,1,483,1500,1017
6079,0,0,172,0,-172
6080,0,0,56,0,-56
6081,1,1,454,1752,1298
6082,0,0,13,0,-13
6083,1,0,62,0,-62
6084,1,1,18,1483,1465
6085,1,1,186,1796,1610
6086,1,1,577,1262,685
6087,0,0,149,0,-149
6088,1,1,1206,1329,123
6089,1,1,469,1314,845
6090,1,1,1008,1293,285
6091,0,0,56,0,-56
6092,1,1,1635,1264,-371
6093,1,1,526,1783,1257
6094,1,1,678,1633,955
6095,1,0,12,0,-12
6096,0,0,37,0,-37
6097,1,0,12,0,-12
6098,0,0,65,0,-65
6099,1,0,105,0,-105
6100,1,0,49,0,-49
6101,0,0,2,0,-2
6102,0,0,107,0,-107
6103,0,0,42,0,-42
6104,0,0,31,0,-31
6105,0,0,5,0,-5
6106,1,0,46,0,-46
6107,1,0,19,0,-19
6108,1,0,156,0,-156
6109,1,1,47,1268,1221
6110,0,0,9,0,-9
6111,1,0,22,0,-22
6112,1,1,811,3615,2804
6113,1,0,73,0,-73
6114,0,0,12,0,-12
6115,1,0,50,0,-50
6116,1,0,10,0,-10
6117,1,1,1477,1394,-83
6118,1,0,45,0,-45
6119,1,0,18,0,-18
6120,1,1,934,1316,382
6121,1,1,151,1289,1138
6122,0,0,94,0,-94
6123,1,0,12,0,-12
6124,0,0,23,0,-23
6125,1,1,1061,1431,370
6126,0,0,33,0,-33
6127,1,1,373,1408,1035
6128,0,0,47,0,-47
6129,0,0,32,0,-32
6130,0,0,46,0,-46
6131,0,0,1,0,-1
6132,0,0,68,0,-68
6133,1,0,40,0,-40
6134,0,0,5,0,-5
6135,1,0,5,0,-5
6136,0,0,42,0,-42
6137,1,0,8,0,-8
6138,1,1,2389,1237,-1152
6139,1,1,230,1406,1176
6140,0,0,10,0,-10
6141,1,0,5,0,-5
6142,1,0,8,0,-8
6143,1,1,369,1521,1152
6144,1,0,11,0,-11
6145,0,0,5,0,-5
6146,1,0,22,0,-22
6147,1,1,552,1370,818
6148,1,0,39,0,-39
6149,0,0,97,0,-97
6150,0,0,73,0,-73
6151,0,0,7,0,-7
6152,1,0,81,0,-81
6153,0,0,191,0,-191
6154,1,0,139,0,-139
6155,1,1,293,1934,1641
6156,1,1,877,1744,867
6157,1,1,1638,1280,-358
6158,0,0,37,0,-37
6159,0,0,61,0,-61
6160,1,0,8,0,-8
6161,0,0,90,0,-90
6162,0,0,17,0,-17
6163,1,1,1019,1315,296
6164,1,0,66,0,-66
6165,0,0,61,0,-61
6166,1,1,402,2274,1872
6167,1,1,772,1328,556
6168,0,0,27,0,-27
6169,1,0,279,0,-279
6170,1,0,34,0,-34
6171,1,0,10,0,-10
6172,0,0,10,0,-10
6173,1,0,44,0,-44
6174,1,1,267,1420,1153
6175,1,0,96,0,-96
6176,0,0,2,0,-2
6177,1,1,537,1986,1449
6178,1,0,90,0,-90
6179,0,0,79,0,-79
6180,0,0,16,0,-16
6181,1,1,546,1296,750
6182,1,1,779,1246,467
6183,1,1,264,1200,936
6184,0,0,120,0,-120
6185,1,1,631,1242,611
6186,1,1,1058,1839,781
6187,1,0,100,0,-100
6188,1,1,1004,1596,592
6189,0,0,32,0,-32
6190,1,1,288,1797,1509
6191,1,0,89,0,-89
6192,1,0,3,0,-3
6193,1,0,24,0,-24
6194,1,0,25,0,-25
6195,1,0,8,0,-8
6196,0,0,30,0,-30
6197,0,0,13,0,-13
6198,1,1,639,1394,755
6199,1,1,801,1445,644
6200,1,1,1215,2082,867
6201,1,1,1339,1299,-40
6202,1,0,91,0,-91
6203,1,0,43,0,-43
6204,0,0,63,0,-63
6205,0,0,6,0,-6
6206,0,0,94,0,-94
6207,1,0,94,0,-94
6208,1,0,48,0,-48
6209,1,1,680,1559,879
6210,1,1,2018,1722,-296
6211,1,1,686,1306,620
6212,1,1,506,1631,1125
6213,0,0,0,0,0
6214,0,0,48,0,-48
6215,1,0,85,0,-85
6216,1,0,94,0,-94
6217,1,1,457,1376,919
6218,1,1,119,1294,1175
6219,0,0,70,0,-70
6220,0,0,32,0,-32
6221,1,0,76,0,-76
6222,0,0,5,0,-5
6223,1,1,887,1957,1070
6224,1,0,114,0,-114
6225,1,1,237,1491,1254
6226,0,0,26,0,-26
6227,1,1,766,1275,509
6228,1,0,44,0,-44
6229,1,1,73,1282,1209
6230,0,0,1,0,-1
6231,1,1,977,1266,289
6232,1,0,19,0,-19
6233,1,0,22,0,-22
6234,0,0,104,0,-104
6235,1,1,450,1212,762
6236,1,1,334,1674,1340
6237,0,0,1,0,-1
6238,1,0,20,0,-20
6239,1,0,24,0,-24
6240,1,1,322,1208,886
6241,1,0,31,0,-31
6242,1,0,8,0,-8
6243,0,0,20,0,-20
6244,0,0,30,0,-30
6245,1,0,53,0,-53
6246,1,0,56,0,-56
6247,0,0,19,0,-19
6248,0,0,16,0,-16
6249,1,1,344,1259,915
6250,1,0,28,0,-28
6251,0,0,13,0,-13
6252,1,1,1275,2012,737
6253,0,0,3,0,-3
6254,1,0,35,0,-35
6255,1,1,177,1286,1109
6256,1,0,49,0,-49
6257,1,1,81,1231,1150
6258,1,0,5,0,-5
6259,1,1,109,1614,1505
6260,0,0,4,0,-4
6261,1,0,82,0,-82
6262,1,0,43,0,-43
6263,0,0,6,0,-6
6264,0,0,47,0,-47
6265,1,0,87,0,-87
6266,1,1,382,1221,839
6267,1,1,1565,1905,340
6268,1,0,35,0,-35
6269,1,1,480,1360,880
6270,0,0,80,0,-80
6271,0,0,3,0,-3
6272,1,1,1285,1951,666
6273,1,0,72,0,-72
6274,0,0,80,0,-80
6275,1,1,764,1441,677
6276,0,0,19,0,-19
6277,1,1,361,1230,869
6278,1,1,563,1387,824
6279,1,1,508,2108,1600
6280,1,0,1,0,-1
